received_timestamp,entry_timestamp,dispatch_timestamp,response_timestamp,on_scene_timestamp,zipcode_of_incident,battalion,final_priority,als_unit,call_type_group,unit_type,location,latitude,longitude,number_of_alarms
2018-01-18 10:14:57.000000 UTC,2018-01-18 10:14:57.000000 UTC,2018-01-18 10:16:16.000000 UTC,2018-01-18 10:16:43.000000 UTC,2018-01-18 10:22:49.000000 UTC,94124,B10,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.74524779064744, -122.39064842796438)",37.74524779,-122.3906484,1
2018-01-18 12:57:25.000000 UTC,2018-01-18 12:59:53.000000 UTC,2018-01-18 13:00:20.000000 UTC,2018-01-18 13:01:06.000000 UTC,2018-01-18 13:03:35.000000 UTC,94133,B01,3,TRUE,Non Life-threatening,ENGINE,"(37.80526026244997, -122.41605383185878)",37.80526026,-122.4160538,1
2018-01-18 16:56:01.000000 UTC,2018-01-18 16:57:29.000000 UTC,2018-01-18 16:58:05.000000 UTC,2018-01-18 16:58:10.000000 UTC,2018-01-18 16:59:07.000000 UTC,94115,B05,3,TRUE,Non Life-threatening,MEDIC,"(37.77908938322085, -122.43192583901829)",37.77908938,-122.4319258,1
2018-01-18 16:55:33.000000 UTC,2018-01-18 16:58:30.000000 UTC,2018-01-18 16:58:53.000000 UTC,2018-01-18 16:59:02.000000 UTC,2018-01-18 17:16:08.000000 UTC,94112,B09,2,TRUE,Non Life-threatening,MEDIC,"(37.72810493404951, -122.46172560412732)",37.72810493,-122.4617256,1
2018-01-18 23:20:19.000000 UTC,2018-01-18 23:20:42.000000 UTC,2018-01-18 23:20:49.000000 UTC,,,94110,B02,3,FALSE,Potentially Life-Threatening,RESCUE SQUAD,"(37.762743660114744, -122.42174765046308)",37.76274366,-122.4217477,1
2018-01-18 22:27:47.000000 UTC,2018-01-18 22:27:47.000000 UTC,2018-01-18 22:27:55.000000 UTC,2018-01-18 22:28:23.000000 UTC,2018-01-18 22:35:41.000000 UTC,94124,B10,2,TRUE,Non Life-threatening,MEDIC,"(37.734905034511556, -122.38630422106212)",37.73490503,-122.3863042,1
2018-01-18 17:00:18.000000 UTC,2018-01-18 17:00:18.000000 UTC,2018-01-18 17:00:18.000000 UTC,2018-01-18 17:00:18.000000 UTC,2018-01-18 17:00:18.000000 UTC,94134,B10,2,TRUE,Non Life-threatening,ENGINE,"(37.71882359074624, -122.40042339156403)",37.71882359,-122.4004234,1
2018-01-18 12:15:13.000000 UTC,2018-01-18 12:15:13.000000 UTC,2018-01-18 12:15:13.000000 UTC,2018-01-18 12:15:13.000000 UTC,2018-01-18 12:15:13.000000 UTC,94103,B02,2,FALSE,Non Life-threatening,PRIVATE,"(37.77623051778775, -122.4147110046731)",37.77623052,-122.414711,1
2018-01-18 13:26:02.000000 UTC,2018-01-18 13:30:04.000000 UTC,2018-01-18 13:30:34.000000 UTC,2018-01-18 13:31:36.000000 UTC,2018-01-18 13:34:13.000000 UTC,94108,B01,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.79053180581528, -122.40391422083457)",37.79053181,-122.4039142,1
2018-01-18 11:08:36.000000 UTC,2018-01-18 11:09:48.000000 UTC,2018-01-18 11:12:06.000000 UTC,2018-01-18 11:12:06.000000 UTC,2018-01-18 11:12:09.000000 UTC,94133,B01,3,FALSE,Alarm,CHIEF,"(37.79717859896557, -122.41014456362389)",37.7971786,-122.4101446,1
2018-01-18 19:21:31.000000 UTC,2018-01-18 19:25:43.000000 UTC,2018-01-18 19:26:29.000000 UTC,2018-01-18 19:27:45.000000 UTC,2018-01-18 19:28:52.000000 UTC,94112,B09,2,TRUE,Potentially Life-Threatening,ENGINE,"(37.71710621016588, -122.42974773594337)",37.71710621,-122.4297477,1
2018-01-18 14:00:03.000000 UTC,2018-01-18 14:01:00.000000 UTC,2018-01-18 14:01:44.000000 UTC,2018-01-18 14:01:57.000000 UTC,2018-01-18 14:07:36.000000 UTC,94103,B02,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.770913337297436, -122.42030499432543)",37.77091334,-122.420305,1
2018-01-18 14:25:18.000000 UTC,2018-01-18 14:27:07.000000 UTC,2018-01-18 14:31:51.000000 UTC,2018-01-18 14:31:51.000000 UTC,2018-01-18 14:41:09.000000 UTC,94103,B02,2,FALSE,Potentially Life-Threatening,PRIVATE,"(37.77600992107847, -122.41288941546145)",37.77600992,-122.4128894,1
2018-01-18 12:56:19.000000 UTC,2018-01-18 12:57:54.000000 UTC,2018-01-18 12:58:23.000000 UTC,2018-01-18 12:58:40.000000 UTC,2018-01-18 13:02:05.000000 UTC,94115,B04,3,TRUE,Non Life-threatening,ENGINE,"(37.78737445978975, -122.43774764704176)",37.78737446,-122.4377476,1
2018-01-18 06:37:49.000000 UTC,2018-01-18 06:38:37.000000 UTC,2018-01-18 06:39:03.000000 UTC,2018-01-18 06:39:17.000000 UTC,2018-01-18 06:45:51.000000 UTC,94105,B03,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.79169724929137, -122.3921340622084)",37.79169725,-122.3921341,1
2018-01-18 00:15:33.000000 UTC,2018-01-18 00:18:13.000000 UTC,2018-01-18 00:18:42.000000 UTC,2018-01-18 00:20:27.000000 UTC,2018-01-18 00:22:35.000000 UTC,94107,B03,3,TRUE,Alarm,ENGINE,"(37.783310406701474, -122.3883798739193)",37.78331041,-122.3883799,1
2018-01-18 16:42:11.000000 UTC,2018-01-18 16:43:07.000000 UTC,2018-01-18 16:43:36.000000 UTC,2018-01-18 16:45:23.000000 UTC,,94124,B10,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.722185215705444, -122.39874372792255)",37.72218522,-122.3987437,1
2018-01-18 11:48:43.000000 UTC,2018-01-18 11:49:39.000000 UTC,2018-01-18 11:55:55.000000 UTC,2018-01-18 11:55:55.000000 UTC,2018-01-18 11:58:39.000000 UTC,94103,B02,3,TRUE,Potentially Life-Threatening,RESCUE CAPTAIN,"(37.77650803702329, -122.41445776463388)",37.77650804,-122.4144578,1
2018-01-18 23:28:55.000000 UTC,2018-01-18 23:31:19.000000 UTC,2018-01-18 23:31:58.000000 UTC,2018-01-18 23:32:07.000000 UTC,2018-01-18 23:39:36.000000 UTC,94134,B09,2,TRUE,Non Life-threatening,MEDIC,"(37.71948129106928, -122.40780438338037)",37.71948129,-122.4078044,1
2018-01-18 00:15:33.000000 UTC,2018-01-18 00:18:13.000000 UTC,2018-01-18 00:18:42.000000 UTC,2018-01-18 00:20:12.000000 UTC,2018-01-18 00:25:49.000000 UTC,94107,B03,3,FALSE,Alarm,CHIEF,"(37.783310406701474, -122.3883798739193)",37.78331041,-122.3883799,1
2018-01-18 07:39:50.000000 UTC,2018-01-18 07:39:50.000000 UTC,2018-01-18 07:40:18.000000 UTC,2018-01-18 07:43:14.000000 UTC,2018-01-18 07:45:46.000000 UTC,94111,B01,3,FALSE,Alarm,CHIEF,"(37.7980449492818, -122.3963670843851)",37.79804495,-122.3963671,1
2018-01-18 08:42:21.000000 UTC,2018-01-18 08:45:24.000000 UTC,2018-01-18 08:46:10.000000 UTC,2018-01-18 08:46:22.000000 UTC,2018-01-18 08:50:34.000000 UTC,94114,B05,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.765465310749235, -122.43314806476968)",37.76546531,-122.4331481,1
2018-01-18 03:41:46.000000 UTC,2018-01-18 03:42:33.000000 UTC,2018-01-18 03:43:25.000000 UTC,2018-01-18 03:43:33.000000 UTC,2018-01-18 03:52:51.000000 UTC,94115,B05,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.78479798382838, -122.43966386735134)",37.78479798,-122.4396639,1
2018-01-18 12:58:08.000000 UTC,2018-01-18 13:00:12.000000 UTC,2018-01-18 13:01:49.000000 UTC,2018-01-18 13:02:50.000000 UTC,,94112,B09,3,TRUE,Alarm,TRUCK,"(37.7223883270687, -122.4277819480546)",37.72238833,-122.4277819,1
2018-01-18 23:59:37.000000 UTC,2018-01-19 00:00:12.000000 UTC,2018-01-19 00:00:25.000000 UTC,2018-01-19 00:00:37.000000 UTC,2018-01-19 00:06:36.000000 UTC,94127,B09,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.741618276630014, -122.44865803156833)",37.74161828,-122.448658,1
2018-01-18 19:58:27.000000 UTC,2018-01-18 19:59:26.000000 UTC,2018-01-18 20:00:44.000000 UTC,2018-01-18 20:00:52.000000 UTC,,94109,B04,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.79573710930162, -122.42341305525468)",37.79573711,-122.4234131,1
2018-01-18 19:32:30.000000 UTC,2018-01-18 19:32:30.000000 UTC,2018-01-18 19:33:12.000000 UTC,2018-01-18 19:38:16.000000 UTC,2018-01-18 19:38:16.000000 UTC,94103,B02,3,FALSE,Potentially Life-Threatening,PRIVATE,"(37.766611953677845, -122.40461778764885)",37.76661195,-122.4046178,1
2018-01-18 18:32:23.000000 UTC,2018-01-18 18:32:23.000000 UTC,2018-01-18 18:38:29.000000 UTC,2018-01-18 18:38:40.000000 UTC,2018-01-18 19:01:01.000000 UTC,94110,B06,2,TRUE,Non Life-threatening,MEDIC,"(37.737406248751704, -122.42404014984731)",37.73740625,-122.4240401,1
2018-01-18 11:25:56.000000 UTC,2018-01-18 11:27:55.000000 UTC,2018-01-18 11:28:14.000000 UTC,2018-01-18 11:28:18.000000 UTC,2018-01-18 11:31:37.000000 UTC,94117,B05,2,TRUE,Non Life-threatening,MEDIC,"(37.77256476246268, -122.43059976088696)",37.77256476,-122.4305998,1
2018-01-18 19:53:01.000000 UTC,2018-01-18 19:54:57.000000 UTC,2018-01-18 19:55:15.000000 UTC,2018-01-18 19:55:58.000000 UTC,2018-01-18 20:00:41.000000 UTC,94107,B03,3,FALSE,Alarm,RESCUE SQUAD,"(37.7771045304956, -122.39275040606597)",37.77710453,-122.3927504,1
2018-01-18 17:54:42.000000 UTC,2018-01-18 17:55:03.000000 UTC,2018-01-18 17:55:33.000000 UTC,2018-01-18 17:55:52.000000 UTC,2018-01-18 17:59:08.000000 UTC,94102,B03,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.78254740004211, -122.41224793549479)",37.7825474,-122.4122479,1
2018-01-18 09:51:55.000000 UTC,2018-01-18 09:52:07.000000 UTC,2018-01-18 09:52:50.000000 UTC,2018-01-18 09:54:27.000000 UTC,2018-01-18 09:57:44.000000 UTC,94109,B01,3,FALSE,Potentially Life-Threatening,ENGINE,"(37.7891607823839, -122.41618342603854)",37.78916078,-122.4161834,1
2018-01-18 07:10:26.000000 UTC,2018-01-18 07:14:10.000000 UTC,2018-01-18 07:14:31.000000 UTC,2018-01-18 07:14:52.000000 UTC,2018-01-18 07:21:40.000000 UTC,94124,B10,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.73485504807479, -122.37948693700588)",37.73485505,-122.3794869,1
2018-01-18 19:53:01.000000 UTC,2018-01-18 19:54:57.000000 UTC,2018-01-18 19:55:15.000000 UTC,2018-01-18 19:58:02.000000 UTC,2018-01-18 20:01:51.000000 UTC,94107,B03,3,TRUE,Alarm,ENGINE,"(37.7771045304956, -122.39275040606597)",37.77710453,-122.3927504,1
2018-01-18 16:39:37.000000 UTC,2018-01-18 16:40:18.000000 UTC,2018-01-18 16:40:52.000000 UTC,2018-01-18 16:41:24.000000 UTC,2018-01-18 16:50:20.000000 UTC,94102,B02,3,FALSE,Potentially Life-Threatening,PRIVATE,"(37.777083464194156, -122.41697932641131)",37.77708346,-122.4169793,1
2018-01-18 10:25:51.000000 UTC,2018-01-18 10:27:52.000000 UTC,2018-01-18 10:28:51.000000 UTC,2018-01-18 10:28:56.000000 UTC,2018-01-18 10:49:11.000000 UTC,94112,B09,2,TRUE,Non Life-threatening,MEDIC,"(37.725693357570286, -122.45228966049211)",37.72569336,-122.4522897,1
2018-01-18 17:55:41.000000 UTC,2018-01-18 17:56:08.000000 UTC,2018-01-18 17:56:25.000000 UTC,2018-01-18 17:58:17.000000 UTC,2018-01-18 18:00:16.000000 UTC,94117,B05,3,FALSE,Potentially Life-Threatening,ENGINE,"(37.77515106346623, -122.43280407535204)",37.77515106,-122.4328041,1
2018-01-18 15:08:24.000000 UTC,2018-01-18 15:09:43.000000 UTC,2018-01-18 15:12:15.000000 UTC,2018-01-18 15:12:15.000000 UTC,2018-01-18 15:31:10.000000 UTC,94133,B01,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.80702730634503, -122.41381248524601)",37.80702731,-122.4138125,1
2018-01-18 20:52:16.000000 UTC,2018-01-18 20:53:11.000000 UTC,2018-01-18 20:53:22.000000 UTC,2018-01-18 20:53:53.000000 UTC,2018-01-18 20:59:23.000000 UTC,94117,B05,2,TRUE,Non Life-threatening,MEDIC,"(37.7727389080619, -122.4483312688429)",37.77273891,-122.4483313,1
2018-01-18 11:42:30.000000 UTC,2018-01-18 11:44:32.000000 UTC,2018-01-18 11:44:53.000000 UTC,2018-01-18 11:46:06.000000 UTC,2018-01-18 11:48:43.000000 UTC,94103,B03,3,FALSE,Potentially Life-Threatening,PRIVATE,"(37.784281616885735, -122.40461464715219)",37.78428162,-122.4046146,1
2018-01-18 14:26:43.000000 UTC,2018-01-18 14:30:37.000000 UTC,2018-01-18 14:31:51.000000 UTC,2018-01-18 14:31:51.000000 UTC,2018-01-18 14:32:32.000000 UTC,94103,B02,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.774759784352526, -122.41645729661985)",37.77475978,-122.4164573,1
2018-01-18 13:21:19.000000 UTC,2018-01-18 13:21:43.000000 UTC,2018-01-18 13:22:00.000000 UTC,2018-01-18 13:22:25.000000 UTC,,94122,B08,3,FALSE,Potentially Life-Threatening,ENGINE,"(37.75502233909757, -122.49964399637634)",37.75502234,-122.499644,1
2018-01-18 16:59:12.000000 UTC,2018-01-18 16:59:12.000000 UTC,2018-01-18 17:00:30.000000 UTC,2018-01-18 17:02:17.000000 UTC,2018-01-18 17:05:33.000000 UTC,94131,B09,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.732382388552736, -122.43623835722654)",37.73238239,-122.4362384,1
2018-01-18 12:27:53.000000 UTC,2018-01-18 12:29:07.000000 UTC,2018-01-18 12:29:30.000000 UTC,2018-01-18 12:29:47.000000 UTC,2018-01-18 12:35:03.000000 UTC,94103,B02,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.767733102292354, -122.4156069513179)",37.7677331,-122.415607,1
2018-01-18 13:45:18.000000 UTC,2018-01-18 13:46:19.000000 UTC,2018-01-18 13:47:42.000000 UTC,2018-01-18 13:48:00.000000 UTC,2018-01-18 13:57:45.000000 UTC,94115,B05,2,TRUE,Non Life-threatening,MEDIC,"(37.78097102335857, -122.43216635688101)",37.78097102,-122.4321664,1
2018-01-18 11:03:14.000000 UTC,2018-01-18 11:04:25.000000 UTC,2018-01-18 11:04:32.000000 UTC,2018-01-18 11:04:55.000000 UTC,2018-01-18 11:06:05.000000 UTC,94133,B01,3,TRUE,Alarm,ENGINE,"(37.798713995219465, -122.40961833110674)",37.798714,-122.4096183,1
2018-01-18 02:04:53.000000 UTC,2018-01-18 02:04:53.000000 UTC,2018-01-18 02:05:20.000000 UTC,2018-01-18 02:07:07.000000 UTC,2018-01-18 02:09:22.000000 UTC,94117,B05,3,TRUE,Alarm,ENGINE,"(37.77021017492032, -122.44534498917825)",37.77021017,-122.445345,1
2018-01-18 12:50:13.000000 UTC,2018-01-18 12:53:17.000000 UTC,2018-01-18 12:53:37.000000 UTC,2018-01-18 12:55:50.000000 UTC,2018-01-18 12:58:25.000000 UTC,94115,B05,3,FALSE,Potentially Life-Threatening,PRIVATE,"(37.78116830793363, -122.43480568645582)",37.78116831,-122.4348057,1
2018-01-18 19:47:18.000000 UTC,2018-01-18 19:50:03.000000 UTC,2018-01-18 19:52:08.000000 UTC,2018-01-18 19:53:18.000000 UTC,2018-01-18 19:59:28.000000 UTC,94103,B03,2,FALSE,Non Life-threatening,PRIVATE,"(37.785977476162536, -122.40535937175287)",37.78597748,-122.4053594,1
2018-01-18 18:12:08.000000 UTC,2018-01-18 18:15:33.000000 UTC,2018-01-18 18:16:43.000000 UTC,2018-01-18 18:18:55.000000 UTC,2018-01-18 18:24:51.000000 UTC,94109,B04,2,TRUE,Non Life-threatening,ENGINE,"(37.78967095009276, -122.41965712075213)",37.78967095,-122.4196571,1
2018-01-18 06:36:35.000000 UTC,2018-01-18 06:41:58.000000 UTC,2018-01-18 06:42:09.000000 UTC,2018-01-18 06:43:56.000000 UTC,2018-01-18 06:47:51.000000 UTC,94117,B05,2,TRUE,Potentially Life-Threatening,ENGINE,"(37.776855889197265, -122.43817704624169)",37.77685589,-122.438177,1
2018-01-18 23:59:37.000000 UTC,2018-01-19 00:00:12.000000 UTC,2018-01-19 00:00:25.000000 UTC,2018-01-19 00:02:09.000000 UTC,2018-01-19 00:05:15.000000 UTC,94127,B09,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.741618276630014, -122.44865803156833)",37.74161828,-122.448658,1
2018-01-18 01:31:09.000000 UTC,2018-01-18 01:32:19.000000 UTC,2018-01-18 01:34:25.000000 UTC,2018-01-18 01:34:25.000000 UTC,2018-01-18 01:38:48.000000 UTC,94109,B04,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.805077901858944, -122.42529856511551)",37.8050779,-122.4252986,1
2018-01-18 18:06:44.000000 UTC,2018-01-18 18:06:44.000000 UTC,2018-01-18 18:17:51.000000 UTC,2018-01-18 18:17:56.000000 UTC,2018-01-18 18:28:03.000000 UTC,94102,B03,2,TRUE,Non Life-threatening,MEDIC,"(37.78225008731672, -122.41126861336849)",37.78225009,-122.4112686,1
2018-01-18 04:31:08.000000 UTC,2018-01-18 04:33:48.000000 UTC,2018-01-18 04:33:54.000000 UTC,2018-01-18 04:35:29.000000 UTC,2018-01-18 04:36:56.000000 UTC,94109,B04,3,TRUE,Alarm,ENGINE,"(37.78802054847151, -122.42606156129774)",37.78802055,-122.4260616,1
2018-01-18 11:03:14.000000 UTC,2018-01-18 11:04:25.000000 UTC,2018-01-18 11:04:32.000000 UTC,2018-01-18 11:04:40.000000 UTC,2018-01-18 11:07:25.000000 UTC,94133,B01,3,FALSE,Alarm,CHIEF,"(37.798713995219465, -122.40961833110674)",37.798714,-122.4096183,1
2018-01-18 20:40:14.000000 UTC,2018-01-18 20:40:37.000000 UTC,2018-01-18 20:40:42.000000 UTC,2018-01-18 20:42:18.000000 UTC,2018-01-18 20:46:07.000000 UTC,94124,B10,3,FALSE,Alarm,CHIEF,"(37.718722285677096, -122.38911832496534)",37.71872229,-122.3891183,1
2018-01-18 03:41:46.000000 UTC,2018-01-18 03:42:33.000000 UTC,2018-01-18 03:43:25.000000 UTC,2018-01-18 03:44:56.000000 UTC,2018-01-18 03:47:35.000000 UTC,94115,B05,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.78479798382838, -122.43966386735134)",37.78479798,-122.4396639,1
2018-01-18 07:39:50.000000 UTC,2018-01-18 07:39:50.000000 UTC,2018-01-18 07:40:18.000000 UTC,2018-01-18 07:41:33.000000 UTC,,94111,B01,3,FALSE,Alarm,SUPPORT,"(37.7980449492818, -122.3963670843851)",37.79804495,-122.3963671,1
2018-01-18 23:40:16.000000 UTC,2018-01-18 23:41:39.000000 UTC,2018-01-18 23:42:26.000000 UTC,2018-01-18 23:44:48.000000 UTC,2018-01-18 23:47:23.000000 UTC,94118,B07,3,FALSE,Potentially Life-Threatening,TRUCK,"(37.78646212075787, -122.45257113240375)",37.78646212,-122.4525711,1
2018-01-18 12:30:26.000000 UTC,2018-01-18 12:31:24.000000 UTC,2018-01-18 12:31:57.000000 UTC,2018-01-18 12:33:39.000000 UTC,2018-01-18 12:37:01.000000 UTC,94107,B03,3,FALSE,Potentially Life-Threatening,TRUCK,"(37.77762423892872, -122.39998111124002)",37.77762424,-122.3999811,1
2018-01-18 20:28:14.000000 UTC,2018-01-18 20:29:38.000000 UTC,2018-01-18 20:30:32.000000 UTC,2018-01-18 20:31:42.000000 UTC,2018-01-18 20:32:56.000000 UTC,94109,B04,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.785942726545485, -122.41890255760904)",37.78594273,-122.4189026,1
2018-01-18 13:31:54.000000 UTC,2018-01-18 13:33:08.000000 UTC,2018-01-18 13:33:45.000000 UTC,2018-01-18 13:33:50.000000 UTC,2018-01-18 13:39:38.000000 UTC,94102,B02,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.77404134398838, -122.42318803216635)",37.77404134,-122.423188,1
2018-01-18 10:56:56.000000 UTC,2018-01-18 10:57:58.000000 UTC,2018-01-18 10:58:02.000000 UTC,2018-01-18 10:59:19.000000 UTC,,94107,B03,3,FALSE,Alarm,TRUCK,"(37.76393790437238, -122.39421413010892)",37.7639379,-122.3942141,1
2018-01-18 11:41:16.000000 UTC,2018-01-18 11:43:00.000000 UTC,2018-01-18 11:43:04.000000 UTC,2018-01-18 11:45:40.000000 UTC,2018-01-18 11:50:59.000000 UTC,94110,B02,3,FALSE,Alarm,CHIEF,"(37.76410440995883, -122.42187797405046)",37.76410441,-122.421878,1
2018-01-18 15:21:30.000000 UTC,2018-01-18 15:21:59.000000 UTC,2018-01-18 15:22:34.000000 UTC,2018-01-18 15:23:05.000000 UTC,2018-01-18 15:30:03.000000 UTC,94102,B02,3,FALSE,Potentially Life-Threatening,PRIVATE,"(37.770245197643796, -122.42566904135815)",37.7702452,-122.425669,1
2018-01-18 12:04:04.000000 UTC,2018-01-18 12:04:34.000000 UTC,2018-01-18 12:04:47.000000 UTC,2018-01-18 12:06:20.000000 UTC,2018-01-18 12:11:06.000000 UTC,94103,B02,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.76653011224865, -122.42128871331002)",37.76653011,-122.4212887,1
2018-01-18 01:02:12.000000 UTC,2018-01-18 01:02:12.000000 UTC,2018-01-18 01:04:24.000000 UTC,2018-01-18 01:04:29.000000 UTC,2018-01-18 01:09:15.000000 UTC,94107,B10,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.75362874594843, -122.39552313858634)",37.75362875,-122.3955231,1
2018-01-18 10:49:05.000000 UTC,2018-01-18 10:51:59.000000 UTC,2018-01-18 10:52:58.000000 UTC,2018-01-18 10:54:24.000000 UTC,2018-01-18 11:02:56.000000 UTC,94124,B10,2,TRUE,Non Life-threatening,MEDIC,"(37.73238073022263, -122.37826801848098)",37.73238073,-122.378268,1
2018-01-18 18:03:56.000000 UTC,2018-01-18 18:07:09.000000 UTC,2018-01-18 18:08:22.000000 UTC,2018-01-18 18:09:42.000000 UTC,2018-01-18 18:13:20.000000 UTC,94118,B99,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.78537342997457, -122.45908714001109)",37.78537343,-122.4590871,1
2018-01-18 19:27:51.000000 UTC,2018-01-18 19:27:51.000000 UTC,2018-01-18 19:30:28.000000 UTC,2018-01-18 19:30:33.000000 UTC,2018-01-18 19:33:53.000000 UTC,94111,B01,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.79411690579413, -122.39655642617309)",37.79411691,-122.3965564,1
2018-01-18 15:08:24.000000 UTC,2018-01-18 15:09:43.000000 UTC,2018-01-18 15:10:13.000000 UTC,2018-01-18 15:10:18.000000 UTC,2018-01-18 15:22:10.000000 UTC,94133,B01,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.80702730634503, -122.41381248524601)",37.80702731,-122.4138125,1
2018-01-18 09:51:55.000000 UTC,2018-01-18 09:52:07.000000 UTC,2018-01-18 09:57:37.000000 UTC,2018-01-18 09:58:37.000000 UTC,2018-01-18 10:00:06.000000 UTC,94109,B01,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.7891607823839, -122.41618342603854)",37.78916078,-122.4161834,1
2018-01-18 16:01:57.000000 UTC,2018-01-18 16:01:57.000000 UTC,2018-01-18 16:02:11.000000 UTC,2018-01-18 16:02:19.000000 UTC,2018-01-18 16:07:35.000000 UTC,94103,B02,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.77953108466273, -122.41354254868111)",37.77953108,-122.4135425,1
2018-01-18 08:08:18.000000 UTC,2018-01-18 08:08:18.000000 UTC,2018-01-18 08:08:18.000000 UTC,2018-01-18 08:08:18.000000 UTC,2018-01-18 08:08:18.000000 UTC,94114,B02,2,FALSE,Non Life-threatening,ENGINE,"(37.76867459985897, -122.42905378685049)",37.7686746,-122.4290538,1
2018-01-18 09:05:26.000000 UTC,2018-01-18 09:06:30.000000 UTC,2018-01-18 09:06:48.000000 UTC,2018-01-18 09:06:55.000000 UTC,2018-01-18 09:10:50.000000 UTC,94105,B01,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.794479717306245, -122.39474758027804)",37.79447972,-122.3947476,1
2018-01-18 16:13:49.000000 UTC,2018-01-18 16:15:17.000000 UTC,2018-01-18 16:15:35.000000 UTC,2018-01-18 16:16:06.000000 UTC,2018-01-18 16:17:57.000000 UTC,94110,B06,3,FALSE,Potentially Life-Threatening,PRIVATE,"(37.74823073195986, -122.41491896440179)",37.74823073,-122.414919,1
2018-01-18 05:17:37.000000 UTC,2018-01-18 05:21:15.000000 UTC,2018-01-18 05:21:41.000000 UTC,2018-01-18 05:22:03.000000 UTC,2018-01-18 05:32:44.000000 UTC,94112,B09,2,FALSE,Potentially Life-Threatening,PRIVATE,"(37.72610067991786, -122.43320474682754)",37.72610068,-122.4332047,1
2018-01-18 18:25:21.000000 UTC,2018-01-18 18:26:09.000000 UTC,2018-01-18 18:26:53.000000 UTC,2018-01-18 18:28:26.000000 UTC,,94102,B03,3,FALSE,Potentially Life-Threatening,TRUCK,"(37.78469892197586, -122.4135935128765)",37.78469892,-122.4135935,1
2018-01-18 16:25:42.000000 UTC,2018-01-18 16:26:43.000000 UTC,2018-01-18 16:27:06.000000 UTC,2018-01-18 16:28:07.000000 UTC,,94124,B10,3,FALSE,Alarm,TRUCK,"(37.73527383438168, -122.39141347027405)",37.73527383,-122.3914135,1
2018-01-18 11:42:12.000000 UTC,2018-01-18 11:43:56.000000 UTC,2018-01-18 11:44:28.000000 UTC,2018-01-18 11:44:51.000000 UTC,2018-01-18 11:48:43.000000 UTC,94133,B01,3,TRUE,Alarm,ENGINE,"(37.80826331596026, -122.41497254207462)",37.80826332,-122.4149725,1
2018-01-18 14:26:40.000000 UTC,2018-01-18 14:27:55.000000 UTC,2018-01-18 14:28:24.000000 UTC,2018-01-18 14:28:53.000000 UTC,2018-01-18 14:33:55.000000 UTC,94109,B04,2,FALSE,Non Life-threatening,PRIVATE,"(37.785942726545485, -122.41890255760904)",37.78594273,-122.4189026,1
2018-01-18 09:07:49.000000 UTC,2018-01-18 09:08:30.000000 UTC,2018-01-18 09:08:59.000000 UTC,2018-01-18 09:09:02.000000 UTC,2018-01-18 09:22:56.000000 UTC,94103,B03,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.776338269248654, -122.40299647006073)",37.77633827,-122.4029965,1
